,establecimiento_id,provincia_id,provincia_nombre,departamento_id,departamento_nombre,origen_financiamiento,tiene_terapia
22764,15064272317426,6,BUENOS AIRES,427,LA MATANZA,privado,False
22765,15063712317427,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,privado,False
22766,53900842398464,90,TUCUMÁN,84,CAPITAL,privado,False
22767,52500212360530,50,MENDOZA,21,GODOY CRUZ,privado,False
22768,53060912217012,6,BUENOS AIRES,91,BERAZATEGUI,estatal,False
22769,53700282378031,70,SAN JUAN,28,CAPITAL,privado,False
22770,52900842398385,90,TUCUMÁN,84,CAPITAL,privado,False
22771,51220212327289,22,CHACO,21,COMANDANTE FERNÁNDEZ,privado,False
22772,50221402327313,22,CHACO,140,SAN FERNANDO,privado,False
22773,10060352317224,6,BUENOS AIRES,35,AVELLANEDA,privado,True
22774,50300842343485,30,ENTRE RÍOS,84,PARANÁ,privado,False
22775,52063572317228,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
22776,50060582317229,6,BUENOS AIRES,58,QUILMES,privado,False
22777,50700842378040,70,SAN JUAN,84,RIVADAVIA,privado,False
22778,52500982360682,50,MENDOZA,98,SAN MARTÍN,privado,False
22779,50500212360686,50,MENDOZA,21,GODOY CRUZ,privado,False
22780,50140912334973,14,CÓRDOBA,91,PUNILLA,privado,False
22781,50300842143507,30,ENTRE RÍOS,84,PARANÁ,estatal,False
22782,52060772316983,6,BUENOS AIRES,77,ARRECIFES,privado,False
22783,53064412316986,6,BUENOS AIRES,441,LA PLATA,privado,False
22784,50063712317099,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,privado,False
22785,50620422370948,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
22786,15066482317111,6,BUENOS AIRES,648,PRESIDENTE PERÓN,privado,False
22787,51060562317119,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
22788,15066932217120,6,BUENOS AIRES,693,ROQUE PÉREZ,estatal,False
22789,53065682317139,6,BUENOS AIRES,568,MORÓN,privado,False
22790,52221402327311,22,CHACO,140,SAN FERNANDO,privado,False
22791,53221402327314,22,CHACO,140,SAN FERNANDO,privado,False
22792,50221402327315,22,CHACO,140,SAN FERNANDO,privado,False
22793,52064102317210,6,BUENOS AIRES,410,ITUZAINGÓ,privado,False
22794,52060702317011,6,BUENOS AIRES,70,BARADERO,privado,False
22795,52901192398381,90,TUCUMÁN,119,YERBA BUENA,privado,False
22796,50221402327286,22,CHACO,140,SAN FERNANDO,privado,False
22797,14062662317207,6,BUENOS AIRES,266,EXALTACIÓN DE LA CRUZ,privado,False
22798,53660282374184,66,SALTA,28,CAPITAL,privado,False
22799,50064972317392,6,BUENOS AIRES,497,LUJÁN,privado,False
22800,50065742217415,6,BUENOS AIRES,574,NAVARRO,estatal,False
22801,50901192398461,90,TUCUMÁN,119,YERBA BUENA,privado,False
22802,52140142335015,14,CÓRDOBA,14,CAPITAL,privado,False
22803,52100842324756,10,CATAMARCA,84,POMÁN,privado,False
22804,51141402335016,14,CÓRDOBA,140,SAN JUSTO,privado,False
22805,52500492360879,50,MENDOZA,49,LAS HERAS,privado,False
22806,50900842398466,90,TUCUMÁN,84,CAPITAL,privado,False
22807,50900842798467,90,TUCUMÁN,84,CAPITAL,privado,False
22808,52064412316984,6,BUENOS AIRES,441,LA PLATA,privado,False
22809,53660282374161,66,SALTA,28,CAPITAL,privado,False
22810,50062702317009,6,BUENOS AIRES,270,EZEIZA,privado,False
22811,52062452317014,6,BUENOS AIRES,245,ENSENADA,privado,False
22812,51620422370944,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
22813,50700282378027,70,SAN JUAN,28,CAPITAL,privado,False
22814,52064342316985,6,BUENOS AIRES,434,LANÚS,privado,False
22815,50900282398374,90,TUCUMÁN,28,FAMAILLÁ,privado,False
22816,52700982378028,70,SAN JUAN,98,SANTA LUCÍA,privado,False
22817,53064412317081,6,BUENOS AIRES,441,LA PLATA,privado,False
22818,52060492317068,6,BUENOS AIRES,49,AZUL,privado,False
22819,10821332388547,82,SANTA FE,133,VERA,privado,False
22820,51064412317156,6,BUENOS AIRES,441,LA PLATA,privado,False
22821,53820842388551,82,SANTA FE,84,ROSARIO,privado,False
22822,50900842398388,90,TUCUMÁN,84,CAPITAL,privado,False
22823,10063713017272,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,privado,True
22824,52067562317282,6,BUENOS AIRES,756,SAN ISIDRO,privado,False
22825,52064272317262,6,BUENOS AIRES,427,LA MATANZA,privado,False
22826,52140212334920,14,CÓRDOBA,21,COLÓN,privado,False
22827,51340492347887,34,FORMOSA,49,PILCOMAYO,privado,False
22828,53500212360863,50,MENDOZA,21,GODOY CRUZ,privado,False
22829,50700842378086,70,SAN JUAN,84,RIVADAVIA,privado,False
22830,13900142398465,90,TUCUMÁN,14,CRUZ ALTA,privado,False
22831,50500072760880,50,MENDOZA,7,CAPITAL,privado,False
22832,51500212360881,50,MENDOZA,21,GODOY CRUZ,privado,False
22833,51501192360882,50,MENDOZA,119,TUNUYÁN,privado,False
22834,50500282360883,50,MENDOZA,28,GUAYMALLÉN,privado,False
22835,50940142395227,94,TIERRA DEL FUEGO,14,USHUAIA,privado,False
22836,50900842398468,90,TUCUMÁN,84,CAPITAL,privado,False
22837,50580352367860,58,NEUQUÉN,35,CONFLUENCIA,privado,False
22838,50066582317307,6,BUENOS AIRES,658,QUILMES,privado,False
22839,50900842398395,90,TUCUMÁN,84,CAPITAL,privado,False
22840,50060912317309,6,BUENOS AIRES,91,BERAZATEGUI,privado,False
22841,50340142347886,34,FORMOSA,14,FORMOSA,privado,False
22842,50068472217312,6,BUENOS AIRES,847,TRES LOMAS ,estatal,False
22843,50068472217313,6,BUENOS AIRES,847,TRES LOMAS ,estatal,False
22844,53067702317314,6,BUENOS AIRES,770,SAN PEDRO,privado,False
22845,13060912317315,6,BUENOS AIRES,91,BERAZATEGUI,privado,False
22846,53820492388556,82,SANTA FE,49,GENERAL OBLIGADO,privado,False
22847,50901192398399,90,TUCUMÁN,119,YERBA BUENA,privado,False
22848,53300082343495,30,ENTRE RÍOS,8,COLÓN,privado,False
22849,10140142334935,14,CÓRDOBA,14,CAPITAL,privado,True
22850,50065952217326,6,BUENOS AIRES,595,OLAVARRÍA,estatal,False
22851,50700282378046,70,SAN JUAN,28,CAPITAL,privado,False
22852,52064122317328,6,BUENOS AIRES,412,JOSÉ C. PAZ,privado,False
22853,50700282378049,70,SAN JUAN,28,CAPITAL,privado,False
22854,50064412317015,6,BUENOS AIRES,441,LA PLATA,privado,False
22855,50140142334857,14,CÓRDOBA,14,CAPITAL,privado,False
22856,50740492280673,74,SAN LUIS,49,JUNÍN,estatal,False
22857,52065152317040,6,BUENOS AIRES,515,MALVINAS ARGENTINAS,privado,False
22858,52060982317092,6,BUENOS AIRES,98,BERISSO,privado,False
22859,51060632317137,6,BUENOS AIRES,63,BALCARCE,privado,False
22860,50140982334885,14,CÓRDOBA,98,RÍO CUARTO,privado,False
22861,52063572317138,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
22862,15063152217161,6,BUENOS AIRES,315,GENERAL JUAN MADARIAGA,estatal,False
22863,50064412317169,6,BUENOS AIRES,441,LA PLATA,privado,False
22864,14300842343486,30,ENTRE RÍOS,84,PARANÁ,privado,False
22865,50064272517291,6,BUENOS AIRES,427,LA MATANZA,estatal,False
22866,53300842343494,30,ENTRE RÍOS,84,PARANÁ,privado,False
22867,52064412317320,6,BUENOS AIRES,441,LA PLATA,privado,False
22868,52100492324730,10,CATAMARCA,49,CAPITAL,privado,False
22869,53540282265859,54,MISIONES,28,CAPITAL,estatal,False
22870,52062602317189,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,privado,False
22871,50064412317258,6,BUENOS AIRES,441,LA PLATA,privado,False
22872,50700842378050,70,SAN JUAN,84,RIVADAVIA,privado,False
22873,52100492324729,10,CATAMARCA,49,CAPITAL,privado,False
22874,50500072360565,50,MENDOZA,7,CAPITAL,privado,False
22875,50180422140228,18,CORRIENTES,42,EMPEDRADO,estatal,False
22876,50700282378053,70,SAN JUAN,28,CAPITAL,privado,False
22877,50900842398408,90,TUCUMÁN,84,CAPITAL,privado,False
22878,52660282374173,66,SALTA,28,CAPITAL,privado,False
22879,50900842398410,90,TUCUMÁN,84,CAPITAL,privado,False
22880,52100492324734,10,CATAMARCA,49,CAPITAL,privado,False
22881,53301132343497,30,ENTRE RÍOS,113,VILLAGUAY,privado,False
22882,50300842343499,30,ENTRE RÍOS,84,PARANÁ,privado,False
22883,53020012018911,2,CABA,1,COMUNA 1,estatal,False
22884,50100492324739,10,CATAMARCA,49,CAPITAL,privado,False
22885,50500072360577,50,MENDOZA,7,CAPITAL,privado,False
22886,50501052360589,50,MENDOZA,105,SAN RAFAEL,privado,False
22887,52500282360591,50,MENDOZA,28,GUAYMALLÉN,privado,False
22888,50380212350993,38,JUJUY,21,DR. MANUEL BELGRANO,privado,False
22889,50900842398364,90,TUCUMÁN,84,CAPITAL,privado,False
22890,52068402317028,6,BUENOS AIRES,840,TRES DE FEBRERO,privado,False
22891,53900842198378,90,TUCUMÁN,84,CAPITAL,estatal,False
22892,52067072317097,6,BUENOS AIRES,707,SALADILLO,privado,False
22893,50064412317232,6,BUENOS AIRES,441,LA PLATA,privado,False
22894,50060352317292,6,BUENOS AIRES,35,AVELLANEDA,privado,False
22895,50100492324726,10,CATAMARCA,49,CAPITAL,privado,False
22896,50140422334947,14,CÓRDOBA,42,GENERAL SAN MARTÍN,privado,False
22897,50500282360687,50,MENDOZA,28,GUAYMALLÉN,privado,False
22898,50500282360722,50,MENDOZA,28,GUAYMALLÉN,privado,False
22899,50180842340235,18,CORRIENTES,84,ITUZAINGÓ,privado,False
22900,52500072360751,50,MENDOZA,7,CAPITAL,privado,False
22901,50500632360597,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
22902,50500212360610,50,MENDOZA,21,GODOY CRUZ,privado,False
22903,50500982360612,50,MENDOZA,98,SAN MARTÍN,privado,False
22904,50500212360613,50,MENDOZA,21,GODOY CRUZ,privado,False
22905,52140282334945,14,CÓRDOBA,28,CRUZ DEL EJE,privado,False
22906,50500072360620,50,MENDOZA,7,CAPITAL,privado,False
22907,50500702360622,50,MENDOZA,70,MAIPÚ,privado,False
22908,50500072760624,50,MENDOZA,7,CAPITAL,privado,False
22909,50140142334946,14,CÓRDOBA,14,CAPITAL,privado,False
22910,52500072360625,50,MENDOZA,7,CAPITAL,privado,False
22911,52140142334950,14,CÓRDOBA,14,CAPITAL,privado,False
22912,52500072360628,50,MENDOZA,7,CAPITAL,privado,False
22913,50500632360630,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
22914,50500212360637,50,MENDOZA,21,GODOY CRUZ,privado,False
22915,50500632360638,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
22916,53067072317343,6,BUENOS AIRES,707,SALADILLO,privado,False
22917,52062662317146,6,BUENOS AIRES,266,EXALTACIÓN DE LA CRUZ,privado,False
22918,53067282217154,6,BUENOS AIRES,728,SAN ANDRÉS DE GILES,estatal,False
22919,52500072360831,50,MENDOZA,7,CAPITAL,privado,False
22920,50900842398420,90,TUCUMÁN,84,CAPITAL,privado,False
22921,52500212360841,50,MENDOZA,21,GODOY CRUZ,privado,False
22922,50300842143512,30,ENTRE RÍOS,84,PARANÁ,estatal,False
22923,52063642317378,6,BUENOS AIRES,364,GENERAL RODRÍGUEZ,privado,False
22924,15064902317379,6,BUENOS AIRES,490,LOMAS DE ZAMORA,privado,False
22925,50221402327358,22,CHACO,140,SAN FERNANDO,privado,False
22926,50221402327360,22,CHACO,140,SAN FERNANDO,privado,False
22927,50221402327361,22,CHACO,140,SAN FERNANDO,privado,False
22928,50221402327362,22,CHACO,140,SAN FERNANDO,privado,False
22929,51221402327365,22,CHACO,140,SAN FERNANDO,privado,False
22930,51221402327366,22,CHACO,140,SAN FERNANDO,privado,False
22931,51221402327367,22,CHACO,140,SAN FERNANDO,privado,False
22932,51220702327368,22,CHACO,70,INDEPENDENCIA,privado,False
22933,50220362327369,22,CHACO,36,12 DE OCTUBRE,privado,False
22934,51500982360647,50,MENDOZA,98,SAN MARTÍN,privado,False
22935,52141402334951,14,CÓRDOBA,140,SAN JUSTO,privado,False
22936,50181332140230,18,CORRIENTES,133,SAN COSME,estatal,False
22937,50500212360654,50,MENDOZA,21,GODOY CRUZ,privado,False
22938,50500702360660,50,MENDOZA,70,MAIPÚ,privado,False
22939,50500492360661,50,MENDOZA,49,LAS HERAS,privado,False
22940,50900842398419,90,TUCUMÁN,84,CAPITAL,privado,False
22941,50501192360662,50,MENDOZA,119,TUNUYÁN,privado,False
22942,50140142334953,14,CÓRDOBA,14,CAPITAL,privado,False
22943,51140142334954,14,CÓRDOBA,14,CAPITAL,privado,False
22944,50140142334955,14,CÓRDOBA,14,CAPITAL,privado,False
22945,51700282378057,70,SAN JUAN,28,CAPITAL,privado,False
22946,50700282378058,70,SAN JUAN,28,CAPITAL,privado,False
22947,14820842388561,82,SANTA FE,84,ROSARIO,privado,False
22948,50501052360670,50,MENDOZA,105,SAN RAFAEL,privado,False
22949,50500072360676,50,MENDOZA,7,CAPITAL,privado,False
22950,52063572317035,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
22951,51061342317056,6,BUENOS AIRES,134,CAÑUELAS,privado,False
22952,53064972317124,6,BUENOS AIRES,497,LUJÁN,privado,False
22953,50221402327310,22,CHACO,140,SAN FERNANDO,privado,False
22954,15820842388565,82,SANTA FE,84,ROSARIO,privado,False
22955,53820632088570,82,SANTA FE,63,LA CAPITAL,privado,False
22956,50140912334998,14,CÓRDOBA,91,PUNILLA,privado,False
22957,51221402327364,22,CHACO,140,SAN FERNANDO,privado,False
22958,53220212327370,22,CHACO,21,COMANDANTE FERNÁNDEZ,privado,False
22959,50221403027371,22,CHACO,140,SAN FERNANDO,privado,False
22960,50221402327372,22,CHACO,140,SAN FERNANDO,privado,False
22961,50700282378093,70,SAN JUAN,28,CAPITAL,privado,False
22962,50220212127374,22,CHACO,21,COMANDANTE FERNÁNDEZ,estatal,False
22963,50740562380685,74,SAN LUIS,56,LA CAPITAL,privado,False
22964,52740562380686,74,SAN LUIS,56,LA CAPITAL,privado,False
22965,50500492360648,50,MENDOZA,49,LAS HERAS,privado,False
22966,50500212360680,50,MENDOZA,21,GODOY CRUZ,privado,False
22967,53500282360683,50,MENDOZA,28,GUAYMALLÉN,privado,False
22968,53501052360689,50,MENDOZA,105,SAN RAFAEL,privado,False
22969,50500142360692,50,MENDOZA,14,GENERAL ALVEAR,privado,False
22970,51500632360696,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
22971,50500072360702,50,MENDOZA,7,CAPITAL,privado,False
22972,53500072360703,50,MENDOZA,7,CAPITAL,privado,False
22973,50500212360705,50,MENDOZA,21,GODOY CRUZ,privado,False
22974,50500072360712,50,MENDOZA,7,CAPITAL,privado,False
22975,50141682334976,14,CÓRDOBA,168,TOTORAL,privado,False
22976,50500072360716,50,MENDOZA,7,CAPITAL,privado,False
22977,51500212360721,50,MENDOZA,21,GODOY CRUZ,privado,False
22978,50500072360727,50,MENDOZA,7,CAPITAL,privado,False
22979,50500072360728,50,MENDOZA,7,CAPITAL,privado,False
22980,50500212360736,50,MENDOZA,21,GODOY CRUZ,privado,False
22981,50060912217135,6,BUENOS AIRES,91,BERAZATEGUI,estatal,False
22982,51900842398436,90,TUCUMÁN,84,CAPITAL,privado,False
22983,50740562380687,74,SAN LUIS,56,LA CAPITAL,privado,False
22984,50740562380689,74,SAN LUIS,56,LA CAPITAL,privado,False
22985,50740562380694,74,SAN LUIS,56,LA CAPITAL,privado,False
22986,50740562380697,74,SAN LUIS,56,LA CAPITAL,privado,False
22987,50740562380701,74,SAN LUIS,56,LA CAPITAL,privado,False
22988,14500072360869,50,MENDOZA,7,CAPITAL,privado,False
22989,50740562380703,74,SAN LUIS,56,LA CAPITAL,privado,False
22990,50740562380711,74,SAN LUIS,56,LA CAPITAL,privado,False
22991,50500072360738,50,MENDOZA,7,CAPITAL,privado,False
22992,50067562317345,6,BUENOS AIRES,756,SAN ISIDRO,privado,False
22993,15064972317346,6,BUENOS AIRES,497,LUJÁN,privado,False
22994,50500212360748,50,MENDOZA,21,GODOY CRUZ,privado,False
22995,50500702360749,50,MENDOZA,70,MAIPÚ,privado,False
22996,15820842388566,82,SANTA FE,84,ROSARIO,privado,False
22997,50500702360761,50,MENDOZA,70,MAIPÚ,privado,False
22998,51500072360782,50,MENDOZA,7,CAPITAL,privado,False
22999,51500072360788,50,MENDOZA,7,CAPITAL,privado,False
23000,50500702360791,50,MENDOZA,70,MAIPÚ,privado,False
23001,51500072360792,50,MENDOZA,7,CAPITAL,privado,False
23002,50501052360795,50,MENDOZA,105,SAN RAFAEL,privado,False
23003,50300842343508,30,ENTRE RÍOS,84,PARANÁ,privado,False
23004,50700212178094,70,SAN JUAN,21,CALINGASTA,estatal,False
23005,50740562380688,74,SAN LUIS,56,LA CAPITAL,privado,False
23006,50740562380712,74,SAN LUIS,56,LA CAPITAL,privado,False
23007,50900842398442,90,TUCUMÁN,84,CAPITAL,privado,False
23008,50740562380719,74,SAN LUIS,56,LA CAPITAL,privado,False
23009,51500212360874,50,MENDOZA,21,GODOY CRUZ,privado,False
23010,50740562380721,74,SAN LUIS,56,LA CAPITAL,privado,False
23011,50740562380723,74,SAN LUIS,56,LA CAPITAL,privado,False
23012,50740562380725,74,SAN LUIS,56,LA CAPITAL,privado,False
23013,50620072370959,62,RÍO NEGRO,7,ADOLFO ALSINA,privado,False
23014,50620072370960,62,RÍO NEGRO,7,ADOLFO ALSINA,privado,False
23015,50700772378095,70,SAN JUAN,77,RAWSON,privado,False
23016,50900842398447,90,TUCUMÁN,84,CAPITAL,privado,False
23017,52063572317384,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
23018,53500632360876,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
23019,52620072370962,62,RÍO NEGRO,7,ADOLFO ALSINA,privado,False
23020,50140912334848,14,CÓRDOBA,91,PUNILLA,privado,False
23021,52068822316979,6,BUENOS AIRES,882,ZÁRATE ,privado,False
23022,50180212340224,18,CORRIENTES,21,CAPITAL,privado,False
23023,50460422155548,46,LA RIOJA,42,CHILECITO ,estatal,False
23024,52066582316988,6,BUENOS AIRES,658,QUILMES,privado,False
23025,53100492124725,10,CATAMARCA,49,CAPITAL,estatal,False
23026,52140142334851,14,CÓRDOBA,14,CAPITAL,privado,False
23027,50620422370942,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
23028,15900842398361,90,TUCUMÁN,84,CAPITAL,privado,False
23029,53540282765855,54,MISIONES,28,CAPITAL,privado,False
23030,50900842398365,90,TUCUMÁN,84,CAPITAL,privado,False
23031,14062742317018,6,BUENOS AIRES,274,FLORENCIO VARELA,privado,False
23032,50140142334856,14,CÓRDOBA,14,CAPITAL,privado,False
23033,52780212383412,78,SANTA CRUZ,21,GÜER AIKE,privado,False
23034,50901052398368,90,TUCUMÁN,105,TAFÍ VIEJO,privado,False
23035,53064412317022,6,BUENOS AIRES,441,LA PLATA,privado,False
23036,50140982334980,14,CÓRDOBA,98,RÍO CUARTO,privado,False
23037,50500072360800,50,MENDOZA,7,CAPITAL,privado,False
23038,51500562360805,50,MENDOZA,56,LAVALLE,privado,False
23039,53780212383416,78,SANTA CRUZ,21,GÜER AIKE,privado,False
23040,50500632360823,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
23041,50500212260816,50,MENDOZA,21,GODOY CRUZ,estatal,False
23042,50500702360824,50,MENDOZA,70,MAIPÚ,privado,False
23043,50500632360826,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
23044,53221192327348,22,CHACO,119,PRESIDENCIA DE LA PLAZA,privado,False
23045,52500492360843,50,MENDOZA,49,LAS HERAS,privado,False
23046,50221402327350,22,CHACO,140,SAN FERNANDO,privado,False
23047,51221403227351,22,CHACO,140,SAN FERNANDO,estatal,False
23048,52221402327352,22,CHACO,140,SAN FERNANDO,privado,False
23049,50065392317025,6,BUENOS AIRES,539,MERLO,privado,False
23050,51500072360583,50,MENDOZA,7,CAPITAL,privado,False
23051,50100492324736,10,CATAMARCA,49,CAPITAL,privado,False
23052,50740562380699,74,SAN LUIS,56,LA CAPITAL,privado,False
23053,50740562380700,74,SAN LUIS,56,LA CAPITAL,privado,False
23054,50740562380708,74,SAN LUIS,56,LA CAPITAL,privado,False
23055,50740562380710,74,SAN LUIS,56,LA CAPITAL,privado,False
23056,15064902317382,6,BUENOS AIRES,490,LOMAS DE ZAMORA,privado,False
23057,50740562380720,74,SAN LUIS,56,LA CAPITAL,privado,False
23058,50740562380722,74,SAN LUIS,56,LA CAPITAL,privado,False
23059,50740562380726,74,SAN LUIS,56,LA CAPITAL,privado,False
23060,51900842398450,90,TUCUMÁN,84,CAPITAL,privado,False
23061,50140142335013,14,CÓRDOBA,14,CAPITAL,privado,False
23062,52064122317385,6,BUENOS AIRES,412,JOSÉ C. PAZ,privado,False
23063,51740352380733,74,SAN LUIS,35,GENERAL PEDERNERA,privado,False
23064,50740562380734,74,SAN LUIS,56,LA CAPITAL,privado,False
23065,53300842343514,30,ENTRE RÍOS,84,PARANÁ,privado,False
23066,50901052398369,90,TUCUMÁN,105,TAFÍ VIEJO,privado,False
23067,50900842798370,90,TUCUMÁN,84,CAPITAL,privado,False
23068,50300702243479,30,ENTRE RÍOS,70,LA PAZ,estatal,False
23069,15140212334864,14,CÓRDOBA,21,COLÓN,privado,False
23070,52140142334868,14,CÓRDOBA,14,CAPITAL,privado,False
23071,14066382317043,6,BUENOS AIRES,638,PILAR,privado,False
23072,50500282360786,50,MENDOZA,28,GUAYMALLÉN,privado,False
23073,53900842098429,90,TUCUMÁN,84,CAPITAL,estatal,False
23074,53140142034988,14,CÓRDOBA,14,CAPITAL,estatal,False
23075,53060562017348,6,BUENOS AIRES,56,BAHÍA BLANCA,estatal,False
23076,53020002018912,2,CABA,1,COMUNA 1,estatal,False
23077,53064412017349,6,BUENOS AIRES,441,LA PLATA,estatal,False
23078,53063712017350,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,estatal,False
23079,53221402027353,22,CHACO,140,SAN FERNANDO,estatal,False
23080,53580352067859,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
23081,53540282065861,54,MISIONES,28,CAPITAL,estatal,False
23082,53860492093418,86,SANTIAGO DEL ESTERO,49,CAPITAL,estatal,False
23083,53380212050997,38,JUJUY,21,DR. MANUEL BELGRANO,estatal,False
23084,53340142047897,34,FORMOSA,14,FORMOSA,estatal,False
23085,50900842398431,90,TUCUMÁN,84,CAPITAL,privado,False
23086,53940142095225,94,TIERRA DEL FUEGO,14,USHUAIA,estatal,False
23087,53060582017358,6,BUENOS AIRES,58,QUILMES,estatal,False
23088,50062522317361,6,BUENOS AIRES,252,ESCOBAR,privado,False
23089,50140142334996,14,CÓRDOBA,14,CAPITAL,privado,False
23090,50900842398362,90,TUCUMÁN,84,CAPITAL,privado,False
23091,52780492383410,78,SANTA CRUZ,49,RÍO CHICO,privado,False
23092,15063572317016,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
23093,53780212383413,78,SANTA CRUZ,21,GÜER AIKE,privado,False
23094,50900842398373,90,TUCUMÁN,84,CAPITAL,privado,False
23095,50140912334869,14,CÓRDOBA,91,PUNILLA,privado,False
23096,50140142334878,14,CÓRDOBA,14,CAPITAL,privado,False
23097,52061052317058,6,BUENOS AIRES,105,BOLÍVAR,privado,False
23098,52064412317059,6,BUENOS AIRES,441,LA PLATA,privado,False
23099,53064412317091,6,BUENOS AIRES,441,LA PLATA,privado,False
23100,50700282378051,70,SAN JUAN,28,CAPITAL,privado,False
23101,50901192398407,90,TUCUMÁN,119,YERBA BUENA,privado,False
23102,50500072360758,50,MENDOZA,7,CAPITAL,privado,False
23103,50900212398426,90,TUCUMÁN,21,CHICLIGASTA,privado,False
23104,52500982360833,50,MENDOZA,98,SAN MARTÍN,privado,False
23105,50740562380709,74,SAN LUIS,56,LA CAPITAL,privado,False
23106,50300152343513,30,ENTRE RÍOS,15,CONCORDIA,privado,False
23107,50620422370943,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
23108,50141472334861,14,CÓRDOBA,147,SANTA MARÍA,privado,False
23109,53068052317044,6,BUENOS AIRES,805,TIGRE,privado,False
23110,50065322317046,6,BUENOS AIRES,532,MERCEDES,privado,False
23111,53660282374166,66,SALTA,28,CAPITAL,privado,False
23112,53062242317049,6,BUENOS AIRES,224,CHIVILCOY,privado,False
23113,52067562317051,6,BUENOS AIRES,756,SAN ISIDRO,privado,False
23114,50061192317070,6,BUENOS AIRES,119,BRANDSEN,privado,False
23115,50060562317086,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
23116,14065602317088,6,BUENOS AIRES,560,MORENO,privado,False
23117,53064412317089,6,BUENOS AIRES,441,LA PLATA,privado,False
23118,50500842760534,50,MENDOZA,84,RIVADAVIA,privado,False
23119,52065682317096,6,BUENOS AIRES,568,MORÓN,privado,False
23120,52062172317132,6,BUENOS AIRES,217,CHASCOMÚS,privado,False
23121,14065392317101,6,BUENOS AIRES,539,MERLO,privado,False
23122,52064412317103,6,BUENOS AIRES,441,LA PLATA,privado,False
23123,15064202317107,6,BUENOS AIRES,420,LA COSTA,privado,False
23124,51700282378032,70,SAN JUAN,28,CAPITAL,privado,False
23125,50901192398377,90,TUCUMÁN,119,YERBA BUENA,privado,False
23126,52500072360854,50,MENDOZA,7,CAPITAL,privado,False
23127,50700702378071,70,SAN JUAN,70,POCITO,privado,False
23128,52140142335000,14,CÓRDOBA,14,CAPITAL,privado,False
23129,53901192398435,90,TUCUMÁN,119,YERBA BUENA,privado,False
23130,14500352360855,50,MENDOZA,35,JUNÍN,privado,False
23131,50660282374181,66,SALTA,28,CAPITAL,privado,False
23132,50700282378073,70,SAN JUAN,28,CAPITAL,privado,False
23133,53660282374182,66,SALTA,28,CAPITAL,privado,False
23134,15140142335007,14,CÓRDOBA,14,CAPITAL,privado,False
23135,50064412317073,6,BUENOS AIRES,441,LA PLATA,privado,False
23136,51062242317079,6,BUENOS AIRES,224,CHIVILCOY,privado,False
23137,52060352317082,6,BUENOS AIRES,35,AVELLANEDA,privado,False
23138,52064412317095,6,BUENOS AIRES,441,LA PLATA,privado,False
23139,52620772370947,62,RÍO NEGRO,77,SAN ANTONIO,privado,False
23140,53420212154057,42,LA PAMPA,21,CAPITAL,estatal,False
23141,15065882317222,6,BUENOS AIRES,588,9 DE JULIO,privado,False
23142,52221402327340,22,CHACO,140,SAN FERNANDO,privado,False
23143,50065682318547,6,BUENOS AIRES,568,MORÓN,privado,False
23144,52500632360561,50,MENDOZA,63,LUJÁN DE CUYO,privado,False
23145,53660282374168,66,SALTA,28,CAPITAL,privado,False
23146,50300842343491,30,ENTRE RÍOS,84,PARANÁ,privado,False
23147,50140142334845,14,CÓRDOBA,14,CAPITAL,privado,False
23148,50660282374163,66,SALTA,28,CAPITAL,privado,False
23149,50140142334866,14,CÓRDOBA,14,CAPITAL,privado,False
23150,50140912834875,14,CÓRDOBA,91,PUNILLA,privado,False
23151,15140142334876,14,CÓRDOBA,14,CAPITAL,privado,False
23152,50500982760539,50,MENDOZA,98,SAN MARTÍN,privado,False
23153,14063572317116,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
23154,52060282317117,6,BUENOS AIRES,28,ALMIRANTE BROWN,privado,False
23155,50500982360540,50,MENDOZA,98,SAN MARTÍN,privado,False
23156,52062172317122,6,BUENOS AIRES,217,CHASCOMÚS,privado,False
23157,52065682317123,6,BUENOS AIRES,568,MORÓN,privado,False
