,cobertura,provincia,varón,mujer,edad
6656,False,Santa Fe,8576,8674,2
6657,False,Santa Fe,9360,9552,3
6658,False,Santa Fe,9525,10070,4
6659,False,Santa Fe,10114,10225,5
6660,False,Santa Fe,10245,10675,6
6661,False,Santa Fe,10970,11251,7
6662,False,Santa Fe,10380,10648,8
6663,False,Santa Fe,9972,10343,9
6664,False,Santa Fe,9699,9944,10
6665,False,Santa Fe,9876,10325,11
6666,False,Santa Fe,9927,10210,12
6667,False,Santa Fe,9978,10280,13
6668,False,Santa Fe,9556,10017,14
6669,False,Santa Fe,9326,9704,15
6670,False,Santa Fe,9339,9572,16
6671,False,Santa Fe,9660,10095,17
6672,False,Santa Fe,10805,11030,18
6673,False,Santa Fe,11612,11286,19
6674,False,Santa Fe,10281,9730,20
6675,False,Santa Fe,12189,11384,21
6676,False,Santa Fe,13639,12355,22
6677,False,Santa Fe,13443,12038,23
6678,False,Santa Fe,13066,11677,24
6679,False,Santa Fe,13218,11715,25
6680,False,Santa Fe,12709,11589,26
6681,False,Santa Fe,12808,11118,27
6682,False,Santa Fe,11834,10531,28
6683,False,Santa Fe,11352,10282,29
6684,False,Santa Fe,11474,10613,30
6685,False,Santa Fe,10855,10061,31
6686,False,Santa Fe,9896,9210,32
6687,False,Santa Fe,9239,8713,33
6688,False,Santa Fe,8520,8324,34
6689,False,Santa Fe,8749,8492,35
6690,False,Santa Fe,8386,8009,36
6691,False,Santa Fe,7700,7645,37
6692,False,Santa Fe,7677,7523,38
6693,False,Santa Fe,8042,7914,39
6694,False,Santa Fe,8187,7847,40
6695,False,Santa Fe,7530,7269,41
6696,False,Santa Fe,8146,7924,42
6697,False,Santa Fe,7640,7364,43
6698,False,Santa Fe,7092,6926,44
6699,False,Santa Fe,6668,6616,45
6700,False,Santa Fe,6062,5923,46
6701,False,Santa Fe,6154,5928,47
6702,False,Santa Fe,5721,5762,48
6703,False,Santa Fe,5668,5741,49
6704,False,Santa Fe,5613,5622,50
6705,False,Santa Fe,5228,5295,51
6706,False,Santa Fe,5083,5207,52
6707,False,Santa Fe,4604,4785,53
6708,False,Santa Fe,4519,4630,54
6709,False,Santa Fe,4523,4647,55
6710,False,Santa Fe,4459,4694,56
6711,False,Santa Fe,4359,4636,57
6712,False,Santa Fe,4181,4509,58
6713,False,Santa Fe,4202,4373,59
6714,False,Santa Fe,3255,4107,60
6715,False,Santa Fe,2328,3757,61
6716,False,Santa Fe,1631,3587,62
6717,False,Santa Fe,1164,3253,63
6718,False,Santa Fe,942,3112,64
6719,False,Santa Fe,676,2226,65
6720,False,Santa Fe,416,1063,66
6721,False,Santa Fe,368,805,67
6722,False,Santa Fe,335,600,68
6723,False,Santa Fe,327,436,69
6724,False,Santa Fe,326,301,70
6725,False,Santa Fe,258,230,71
6726,False,Santa Fe,244,208,72
6727,False,Santa Fe,176,194,73
6728,False,Santa Fe,189,170,74
6729,False,Santa Fe,146,165,75
6730,False,Santa Fe,140,131,76
6731,False,Santa Fe,120,101,77
6732,False,Santa Fe,127,93,78
6733,False,Santa Fe,123,109,79
6734,False,Santa Fe,114,94,80
6735,False,Santa Fe,93,87,81
6736,False,Santa Fe,94,64,82
6737,False,Santa Fe,75,56,83
6738,False,Santa Fe,69,41,84
6739,False,Santa Fe,72,34,85
6740,False,Santa Fe,62,43,86
6741,False,Santa Fe,41,30,87
6742,False,Santa Fe,34,36,88
6743,False,Santa Fe,48,34,89
6744,False,Santa Fe,52,46,90
6745,False,Santa Fe,39,28,91
6746,False,Santa Fe,45,44,92
6747,False,Santa Fe,40,23,93
6748,False,Santa Fe,34,34,94
6749,False,Santa Fe,35,32,95
6750,False,Santa Fe,36,32,96
6751,False,Santa Fe,31,25,97
6752,False,Santa Fe,31,30,98
6753,False,Santa Fe,29,24,99
6754,False,Santa Fe,2,2,100
6755,False,Santa Fe,3,-,101
6756,False,Santa Fe,7,5,102
6757,False,Santa Fe,6,3,103
6758,False,Santa Fe,1,-,104
6759,False,Santa Fe,1,-,105
6760,False,Santa Fe,2,-,106
6761,False,Santa Fe,1,-,107
6762,False,Santa Fe,3,-,109
6763,False,Santa Fe,1,-,110
6764,False,Santa Fe,19655,20077,0
6765,False,Santa Fe,19059,19540,1
6766,False,Santa Fe,21180,21694,2
6767,False,Santa Fe,23328,23597,3
6768,False,Santa Fe,24336,25292,4
6769,False,Santa Fe,25752,26168,5
6770,False,Santa Fe,25991,27042,6
6771,False,Santa Fe,27568,28519,7
6772,False,Santa Fe,26467,27197,8
6773,False,Santa Fe,26048,26731,9
6774,False,Santa Fe,25182,26139,10
6775,False,Santa Fe,25978,26946,11
6776,False,Santa Fe,25835,26844,12
6777,False,Santa Fe,25829,26850,13
6778,False,Santa Fe,25031,26071,14
6779,False,Santa Fe,24736,25990,15
6780,False,Santa Fe,24631,25434,16
6781,False,Santa Fe,25648,26137,17
6782,False,Santa Fe,26460,26684,18
6783,False,Santa Fe,27299,27118,19
6784,False,Santa Fe,24690,24303,20
6785,False,Santa Fe,25265,24667,21
6786,False,Santa Fe,26943,25825,22
6787,False,Santa Fe,26700,25647,23
6788,False,Santa Fe,26703,25729,24
6789,False,Santa Fe,27396,26093,25
6790,False,Santa Fe,27294,26103,26
6791,False,Santa Fe,28278,26489,27
6792,False,Santa Fe,27748,25918,28
6793,False,Santa Fe,27872,25966,29
6794,False,Santa Fe,29618,27619,30
6795,False,Santa Fe,29125,27151,31
6796,False,Santa Fe,27478,26037,32
6797,False,Santa Fe,26949,25301,33
6798,False,Santa Fe,26459,25043,34
6799,False,Santa Fe,27712,26325,35
6800,False,Santa Fe,26973,25817,36
6801,False,Santa Fe,26531,25086,37
6802,False,Santa Fe,25939,25197,38
6803,False,Santa Fe,27021,26272,39
6804,False,Santa Fe,27758,26681,40
6805,False,Santa Fe,26332,25036,41
6806,False,Santa Fe,28477,26759,42
6807,False,Santa Fe,26948,25679,43
6808,False,Santa Fe,25918,24666,44
6809,False,Santa Fe,25127,23670,45
6810,False,Santa Fe,22726,21567,46
6811,False,Santa Fe,22535,20998,47
6812,False,Santa Fe,21109,19888,48
6813,False,Santa Fe,21150,19747,49
6814,False,Santa Fe,21111,19413,50
6815,False,Santa Fe,20028,18389,51
6816,False,Santa Fe,19491,17909,52
6817,False,Santa Fe,18446,17027,53
6818,False,Santa Fe,18236,16349,54
6819,False,Santa Fe,18082,16740,55
6820,False,Santa Fe,18489,16938,56
6821,False,Santa Fe,18768,16788,57
6822,False,Santa Fe,18299,16630,58
6823,False,Santa Fe,18438,16596,59
6824,False,Santa Fe,18024,16077,60
6825,False,Santa Fe,17103,15180,61
6826,False,Santa Fe,17588,15198,62
6827,False,Santa Fe,16489,14241,63
6828,False,Santa Fe,16262,14148,64
6829,False,Santa Fe,16552,14377,65
6830,False,Santa Fe,15180,13102,66
6831,False,Santa Fe,15647,13144,67
6832,False,Santa Fe,14586,12281,68
6833,False,Santa Fe,14580,12143,69
6834,False,Santa Fe,14398,11629,70
6835,False,Santa Fe,13700,10766,71
6836,False,Santa Fe,13495,10603,72
6837,False,Santa Fe,12583,9514,73
6838,False,Santa Fe,12167,8850,74
6839,False,Santa Fe,11565,8388,75
6840,False,Santa Fe,10871,7652,76
6841,False,Santa Fe,10366,7096,77
6842,False,Santa Fe,9709,6326,78
6843,False,Santa Fe,8729,5549,79
6844,False,Santa Fe,8214,5060,80
6845,False,Santa Fe,7750,4531,81
6846,False,Santa Fe,7403,4277,82
6847,False,Santa Fe,6429,3712,83
6848,False,Santa Fe,5861,3202,84
6849,False,Santa Fe,5290,2663,85
6850,False,Santa Fe,4608,2297,86
6851,False,Santa Fe,4087,1889,87
6852,False,Santa Fe,3502,1594,88
6853,False,Santa Fe,2969,1247,89
6854,False,Santa Fe,2744,1079,90
6855,False,Santa Fe,2152,891,91
6856,False,Santa Fe,1848,681,92
6857,False,Santa Fe,1431,489,93
6858,False,Santa Fe,1013,355,94
6859,False,Santa Fe,791,273,95
6860,False,Santa Fe,572,192,96
6861,False,Santa Fe,448,170,97
6862,False,Santa Fe,337,110,98
6863,False,Santa Fe,270,83,99
6864,False,Santa Fe,88,26,100
6865,False,Santa Fe,59,12,101
6866,False,Santa Fe,58,20,102
6867,False,Santa Fe,41,13,103
6868,False,Santa Fe,10,3,104
6869,False,Santa Fe,5,5,105
6870,False,Santa Fe,9,1,106
6871,False,Santa Fe,4,2,107
6872,False,Santa Fe,5,1,108
6873,False,Santa Fe,12,2,109
6874,False,Santa Fe,6,2,110
6875,True,Santiago del Estero,1570,1659,0
6876,True,Santiago del Estero,1688,1766,1
6877,True,Santiago del Estero,1976,2132,2
6878,True,Santiago del Estero,2397,2515,3
6879,True,Santiago del Estero,2508,2660,4
6880,True,Santiago del Estero,2681,2768,5
6881,True,Santiago del Estero,2777,2816,6
6882,True,Santiago del Estero,3012,3133,7
6883,True,Santiago del Estero,2822,2972,8
6884,True,Santiago del Estero,2859,2970,9
6885,True,Santiago del Estero,2988,3092,10
6886,True,Santiago del Estero,3101,3302,11
6887,True,Santiago del Estero,3052,3236,12
6888,True,Santiago del Estero,3194,3208,13
6889,True,Santiago del Estero,3053,2944,14
6890,True,Santiago del Estero,2938,3004,15
6891,True,Santiago del Estero,2993,3075,16
6892,True,Santiago del Estero,3238,3285,17
6893,True,Santiago del Estero,2486,2505,18
6894,True,Santiago del Estero,2292,2209,19
6895,True,Santiago del Estero,2119,2046,20
6896,True,Santiago del Estero,1987,1734,21
6897,True,Santiago del Estero,1940,1799,22
6898,True,Santiago del Estero,1820,1948,23
6899,True,Santiago del Estero,1778,1897,24
6900,True,Santiago del Estero,1774,1945,25
6901,True,Santiago del Estero,1885,1963,26
6902,True,Santiago del Estero,2154,2200,27
6903,True,Santiago del Estero,2080,2346,28
6904,True,Santiago del Estero,2344,2470,29
6905,True,Santiago del Estero,2837,2507,30
6906,True,Santiago del Estero,2756,2543,31
6907,True,Santiago del Estero,2662,2577,32
6908,True,Santiago del Estero,2708,2592,33
6909,True,Santiago del Estero,2765,2505,34
6910,True,Santiago del Estero,2938,2784,35
6911,True,Santiago del Estero,2991,2697,36
6912,True,Santiago del Estero,2917,2648,37
6913,True,Santiago del Estero,2908,2626,38
6914,True,Santiago del Estero,3286,2741,39
6915,True,Santiago del Estero,3460,3097,40
6916,True,Santiago del Estero,3222,2928,41
6917,True,Santiago del Estero,3429,3231,42
6918,True,Santiago del Estero,3420,2992,43
6919,True,Santiago del Estero,3412,2934,44
6920,True,Santiago del Estero,3219,2820,45
6921,True,Santiago del Estero,2974,2650,46
6922,True,Santiago del Estero,3109,2684,47
6923,True,Santiago del Estero,2768,2503,48
6924,True,Santiago del Estero,2936,2304,49
6925,True,Santiago del Estero,2861,2335,50
6926,True,Santiago del Estero,2621,2202,51
6927,True,Santiago del Estero,2494,2266,52
6928,True,Santiago del Estero,2469,2158,53
6929,True,Santiago del Estero,2541,2166,54
6930,True,Santiago del Estero,2415,2011,55
6931,True,Santiago del Estero,2396,2111,56
6932,True,Santiago del Estero,2460,2035,57
6933,True,Santiago del Estero,2427,2074,58
6934,True,Santiago del Estero,2402,2135,59
6935,True,Santiago del Estero,2480,2078,60
6936,True,Santiago del Estero,2651,1899,61
6937,True,Santiago del Estero,2861,1953,62
6938,True,Santiago del Estero,2730,1979,63
6939,True,Santiago del Estero,3147,2033,64
6940,True,Santiago del Estero,3459,2204,65
6941,True,Santiago del Estero,3275,2514,66
6942,True,Santiago del Estero,3240,2661,67
6943,True,Santiago del Estero,3103,2624,68
6944,True,Santiago del Estero,2975,2611,69
6945,True,Santiago del Estero,2816,2696,70
6946,True,Santiago del Estero,2670,2457,71
6947,True,Santiago del Estero,2554,2252,72
6948,True,Santiago del Estero,2308,2081,73
6949,True,Santiago del Estero,2194,1905,74
6950,True,Santiago del Estero,2081,1664,75
6951,True,Santiago del Estero,2074,1490,76
6952,True,Santiago del Estero,1842,1354,77
6953,True,Santiago del Estero,1807,1206,78
6954,True,Santiago del Estero,1564,1160,79
6955,True,Santiago del Estero,1447,965,80
6956,True,Santiago del Estero,1374,871,81
6957,True,Santiago del Estero,1397,852,82
6958,True,Santiago del Estero,1069,617,83
6959,True,Santiago del Estero,997,593,84
6960,True,Santiago del Estero,920,449,85
6961,True,Santiago del Estero,806,417,86
6962,True,Santiago del Estero,660,378,87
6963,True,Santiago del Estero,563,267,88
6964,True,Santiago del Estero,592,273,89
6965,True,Santiago del Estero,396,199,90
6966,True,Santiago del Estero,406,173,91
6967,True,Santiago del Estero,331,143,92
6968,True,Santiago del Estero,241,109,93
6969,True,Santiago del Estero,191,66,94
6970,True,Santiago del Estero,166,40,95
6971,True,Santiago del Estero,88,31,96
6972,True,Santiago del Estero,63,36,97
6973,True,Santiago del Estero,60,18,98
6974,True,Santiago del Estero,36,12,99
6975,True,Santiago del Estero,15,5,100
6976,True,Santiago del Estero,22,2,101
6977,True,Santiago del Estero,16,8,102
6978,True,Santiago del Estero,10,9,103
6979,True,Santiago del Estero,2,1,104
6980,True,Santiago del Estero,3,2,105
6981,True,Santiago del Estero,2,1,106
6982,True,Santiago del Estero,1,1,108
6983,True,Santiago del Estero,1,2,109
6984,True,Santiago del Estero,1,1,110
6985,True,Santiago del Estero,176,155,0
6986,True,Santiago del Estero,198,172,1
6987,True,Santiago del Estero,193,206,2
6988,True,Santiago del Estero,231,236,3
6989,True,Santiago del Estero,232,283,4
6990,True,Santiago del Estero,244,244,5
6991,True,Santiago del Estero,229,272,6
6992,True,Santiago del Estero,251,283,7
6993,True,Santiago del Estero,251,275,8
6994,True,Santiago del Estero,274,277,9
6995,True,Santiago del Estero,255,278,10
6996,True,Santiago del Estero,293,312,11
6997,True,Santiago del Estero,297,329,12
6998,True,Santiago del Estero,318,299,13
6999,True,Santiago del Estero,276,287,14
7000,True,Santiago del Estero,278,313,15
7001,True,Santiago del Estero,271,318,16
7002,True,Santiago del Estero,304,335,17
7003,True,Santiago del Estero,233,235,18
7004,True,Santiago del Estero,239,259,19
7005,True,Santiago del Estero,234,241,20
7006,True,Santiago del Estero,251,241,21
7007,True,Santiago del Estero,232,240,22
7008,True,Santiago del Estero,240,270,23
7009,True,Santiago del Estero,258,260,24
7010,True,Santiago del Estero,254,290,25
7011,True,Santiago del Estero,266,248,26
7012,True,Santiago del Estero,297,267,27
7013,True,Santiago del Estero,294,294,28
7014,True,Santiago del Estero,282,302,29
7015,True,Santiago del Estero,350,302,30
7016,True,Santiago del Estero,346,289,31
7017,True,Santiago del Estero,384,288,32
7018,True,Santiago del Estero,325,310,33
7019,True,Santiago del Estero,349,325,34
7020,True,Santiago del Estero,336,301,35
7021,True,Santiago del Estero,388,308,36
7022,True,Santiago del Estero,365,295,37
7023,True,Santiago del Estero,386,320,38
7024,True,Santiago del Estero,431,382,39
7025,True,Santiago del Estero,475,340,40
7026,True,Santiago del Estero,412,342,41
7027,True,Santiago del Estero,516,335,42
7028,True,Santiago del Estero,487,387,43
7029,True,Santiago del Estero,479,370,44
7030,True,Santiago del Estero,467,363,45
7031,True,Santiago del Estero,459,315,46
7032,True,Santiago del Estero,440,344,47
7033,True,Santiago del Estero,495,291,48
7034,True,Santiago del Estero,479,308,49
7035,True,Santiago del Estero,449,335,50
7036,True,Santiago del Estero,442,270,51
7037,True,Santiago del Estero,417,288,52
7038,True,Santiago del Estero,455,290,53
7039,True,Santiago del Estero,405,285,54
7040,True,Santiago del Estero,448,301,55
7041,True,Santiago del Estero,430,321,56
7042,True,Santiago del Estero,454,333,57
7043,True,Santiago del Estero,413,274,58
7044,True,Santiago del Estero,414,284,59
7045,True,Santiago del Estero,388,335,60
7046,True,Santiago del Estero,344,296,61
7047,True,Santiago del Estero,283,311,62
7048,True,Santiago del Estero,300,264,63
7049,True,Santiago del Estero,260,299,64
7050,True,Santiago del Estero,158,220,65
7051,True,Santiago del Estero,83,161,66
7052,True,Santiago del Estero,81,120,67
7053,True,Santiago del Estero,56,125,68
7054,True,Santiago del Estero,62,106,69
7055,True,Santiago del Estero,57,76,70
7056,True,Santiago del Estero,57,57,71
7057,True,Santiago del Estero,44,44,72
7058,True,Santiago del Estero,36,40,73
7059,True,Santiago del Estero,47,40,74
7060,True,Santiago del Estero,37,33,75
7061,True,Santiago del Estero,36,27,76
7062,True,Santiago del Estero,31,28,77
7063,True,Santiago del Estero,21,28,78
7064,True,Santiago del Estero,28,20,79
7065,True,Santiago del Estero,16,13,80
7066,True,Santiago del Estero,13,12,81
7067,True,Santiago del Estero,12,15,82
7068,True,Santiago del Estero,15,7,83
7069,True,Santiago del Estero,6,5,84
7070,True,Santiago del Estero,3,9,85
7071,True,Santiago del Estero,11,7,86
7072,True,Santiago del Estero,13,8,87
7073,True,Santiago del Estero,7,3,88
7074,True,Santiago del Estero,6,6,89
7075,True,Santiago del Estero,5,3,90
7076,True,Santiago del Estero,3,4,91
7077,True,Santiago del Estero,5,8,92
7078,True,Santiago del Estero,3,1,93
7079,True,Santiago del Estero,6,1,94
7080,True,Santiago del Estero,1,2,96
7081,True,Santiago del Estero,5,3,97
7082,True,Santiago del Estero,1,-,98
7083,True,Santiago del Estero,2,1,99
7084,True,Santiago del Estero,-,1,100
7085,True,Santiago del Estero,2,1,101
7086,True,Santiago del Estero,-,1,102
7087,True,Santiago del Estero,2,1,103
7088,True,Santiago del Estero,-,1,106
7089,True,Santiago del Estero,1,-,107
7090,True,Santiago del Estero,-,1,110
7091,False,Santiago del Estero,5432,5535,0
7092,False,Santiago del Estero,4908,5124,1
7093,False,Santiago del Estero,5679,5696,2
7094,False,Santiago del Estero,6385,6559,3
7095,False,Santiago del Estero,6207,6214,4
7096,False,Santiago del Estero,5968,6181,5
7097,False,Santiago del Estero,6089,6120,6
7098,False,Santiago del Estero,6549,6803,7
7099,False,Santiago del Estero,6103,5984,8
7100,False,Santiago del Estero,5898,6142,9
7101,False,Santiago del Estero,5949,5985,10
7102,False,Santiago del Estero,6123,6374,11
7103,False,Santiago del Estero,6254,6314,12
7104,False,Santiago del Estero,6358,6494,13
7105,False,Santiago del Estero,5576,5555,14
7106,False,Santiago del Estero,5454,5674,15
7107,False,Santiago del Estero,5580,5790,16
7108,False,Santiago del Estero,6281,6331,17
7109,False,Santiago del Estero,6322,6514,18
7110,False,Santiago del Estero,6805,6825,19
7111,False,Santiago del Estero,6835,6527,20
7112,False,Santiago del Estero,7374,7264,21
7113,False,Santiago del Estero,7934,7633,22
7114,False,Santiago del Estero,7347,7034,23
7115,False,Santiago del Estero,7414,6859,24
7116,False,Santiago del Estero,7637,6987,25
7117,False,Santiago del Estero,7318,6554,26
7118,False,Santiago del Estero,7005,6424,27
7119,False,Santiago del Estero,6372,5806,28
7120,False,Santiago del Estero,6193,5966,29
7121,False,Santiago del Estero,6165,5631,30
7122,False,Santiago del Estero,5337,5087,31
7123,False,Santiago del Estero,4792,4615,32
7124,False,Santiago del Estero,4732,4363,33
7125,False,Santiago del Estero,4419,4137,34
7126,False,Santiago del Estero,4379,4367,35
7127,False,Santiago del Estero,4237,4243,36
7128,False,Santiago del Estero,4007,4031,37
7129,False,Santiago del Estero,3805,3902,38
7130,False,Santiago del Estero,4066,4077,39
7131,False,Santiago del Estero,4058,3975,40
7132,False,Santiago del Estero,3696,3728,41
7133,False,Santiago del Estero,3787,3958,42
7134,False,Santiago del Estero,3543,3702,43
7135,False,Santiago del Estero,3388,3515,44
7136,False,Santiago del Estero,3152,3327,45
7137,False,Santiago del Estero,2776,3177,46
7138,False,Santiago del Estero,2770,3184,47
7139,False,Santiago del Estero,2470,2836,48
7140,False,Santiago del Estero,2469,2804,49
7141,False,Santiago del Estero,2272,2687,50
7142,False,Santiago del Estero,2039,2341,51
7143,False,Santiago del Estero,1819,2219,52
7144,False,Santiago del Estero,1733,2145,53
7145,False,Santiago del Estero,1676,2170,54
7146,False,Santiago del Estero,1588,1895,55
7147,False,Santiago del Estero,1602,1968,56
7148,False,Santiago del Estero,1474,1965,57
7149,False,Santiago del Estero,1338,1788,58
7150,False,Santiago del Estero,1363,1684,59
7151,False,Santiago del Estero,1257,1629,60
7152,False,Santiago del Estero,977,1523,61
7153,False,Santiago del Estero,841,1530,62
7154,False,Santiago del Estero,656,1337,63
7155,False,Santiago del Estero,521,1355,64
7156,False,Santiago del Estero,350,1105,65
7157,False,Santiago del Estero,185,607,66
7158,False,Santiago del Estero,148,443,67
7159,False,Santiago del Estero,123,321,68
7160,False,Santiago del Estero,121,256,69
7161,False,Santiago del Estero,125,180,70
7162,False,Santiago del Estero,107,121,71
7163,False,Santiago del Estero,112,101,72
7164,False,Santiago del Estero,72,85,73
7165,False,Santiago del Estero,79,89,74
7166,False,Santiago del Estero,69,66,75
7167,False,Santiago del Estero,52,64,76
7168,False,Santiago del Estero,54,53,77
7169,False,Santiago del Estero,60,49,78
7170,False,Santiago del Estero,46,46,79
7171,False,Santiago del Estero,33,37,80
7172,False,Santiago del Estero,37,33,81
7173,False,Santiago del Estero,51,33,82
7174,False,Santiago del Estero,23,19,83
7175,False,Santiago del Estero,29,23,84
7176,False,Santiago del Estero,28,16,85
7177,False,Santiago del Estero,33,19,86
7178,False,Santiago del Estero,19,13,87
7179,False,Santiago del Estero,22,19,88
7180,False,Santiago del Estero,16,16,89
7181,False,Santiago del Estero,24,17,90
7182,False,Santiago del Estero,15,9,91
7183,False,Santiago del Estero,15,21,92
7184,False,Santiago del Estero,14,9,93
7185,False,Santiago del Estero,12,8,94
7186,False,Santiago del Estero,16,12,95
7187,False,Santiago del Estero,6,8,96
7188,False,Santiago del Estero,6,2,97
7189,False,Santiago del Estero,7,5,98
7190,False,Santiago del Estero,8,5,99
7191,False,Santiago del Estero,2,2,100
7192,False,Santiago del Estero,4,1,101
7193,False,Santiago del Estero,4,1,102
7194,False,Santiago del Estero,1,2,103
7195,False,Santiago del Estero,2,-,104
7196,False,Santiago del Estero,-,1,105
7197,False,Santiago del Estero,1,-,107
7198,False,Santiago del Estero,7178,7349,0
7199,False,Santiago del Estero,6794,7062,1
7200,False,Santiago del Estero,7848,8034,2
7201,False,Santiago del Estero,9013,9310,3
7202,False,Santiago del Estero,8947,9157,4
7203,False,Santiago del Estero,8893,9193,5
7204,False,Santiago del Estero,9095,9208,6
7205,False,Santiago del Estero,9812,10219,7
7206,False,Santiago del Estero,9176,9231,8
7207,False,Santiago del Estero,9031,9389,9
7208,False,Santiago del Estero,9192,9355,10
7209,False,Santiago del Estero,9517,9988,11
7210,False,Santiago del Estero,9603,9879,12
7211,False,Santiago del Estero,9870,10001,13
7212,False,Santiago del Estero,8905,8786,14
7213,False,Santiago del Estero,8670,8991,15
7214,False,Santiago del Estero,8844,9183,16
7215,False,Santiago del Estero,9823,9951,17
7216,False,Santiago del Estero,9041,9254,18
7217,False,Santiago del Estero,9336,9293,19
7218,False,Santiago del Estero,9188,8814,20
7219,False,Santiago del Estero,9612,9239,21
7220,False,Santiago del Estero,10106,9672,22
7221,False,Santiago del Estero,9407,9252,23
7222,False,Santiago del Estero,9450,9016,24
7223,False,Santiago del Estero,9665,9222,25
7224,False,Santiago del Estero,9469,8765,26
7225,False,Santiago del Estero,9456,8891,27
7226,False,Santiago del Estero,8746,8446,28
7227,False,Santiago del Estero,8819,8738,29
7228,False,Santiago del Estero,9352,8440,30
7229,False,Santiago del Estero,8439,7919,31
7230,False,Santiago del Estero,7838,7480,32
7231,False,Santiago del Estero,7765,7265,33
7232,False,Santiago del Estero,7533,6967,34
7233,False,Santiago del Estero,7653,7452,35
7234,False,Santiago del Estero,7616,7248,36
7235,False,Santiago del Estero,7289,6974,37
7236,False,Santiago del Estero,7099,6848,38
7237,False,Santiago del Estero,7783,7200,39
7238,False,Santiago del Estero,7993,7412,40
7239,False,Santiago del Estero,7330,6998,41
7240,False,Santiago del Estero,7732,7524,42
7241,False,Santiago del Estero,7450,7081,43
7242,False,Santiago del Estero,7279,6819,44
7243,False,Santiago del Estero,6838,6510,45
7244,False,Santiago del Estero,6209,6142,46
7245,False,Santiago del Estero,6319,6212,47
7246,False,Santiago del Estero,5733,5630,48
7247,False,Santiago del Estero,5884,5416,49
7248,False,Santiago del Estero,5582,5357,50
7249,False,Santiago del Estero,5102,4813,51
7250,False,Santiago del Estero,4730,4773,52
7251,False,Santiago del Estero,4657,4593,53
7252,False,Santiago del Estero,4622,4621,54
7253,False,Santiago del Estero,4451,4207,55
7254,False,Santiago del Estero,4428,4400,56
7255,False,Santiago del Estero,4388,4333,57
7256,False,Santiago del Estero,4178,4136,58
7257,False,Santiago del Estero,4179,4103,59
7258,False,Santiago del Estero,4125,4042,60
7259,False,Santiago del Estero,3972,3718,61
7260,False,Santiago del Estero,3985,3794,62
7261,False,Santiago del Estero,3686,3580,63
7262,False,Santiago del Estero,3928,3687,64
7263,False,Santiago del Estero,3967,3529,65
7264,False,Santiago del Estero,3543,3282,66
7265,False,Santiago del Estero,3469,3224,67
7266,False,Santiago del Estero,3282,3070,68
7267,False,Santiago del Estero,3158,2973,69
7268,False,Santiago del Estero,2998,2952,70
7269,False,Santiago del Estero,2834,2635,71
7270,False,Santiago del Estero,2710,2397,72
7271,False,Santiago del Estero,2416,2206,73
7272,False,Santiago del Estero,2320,2034,74
7273,False,Santiago del Estero,2187,1763,75
7274,False,Santiago del Estero,2162,1581,76
7275,False,Santiago del Estero,1927,1435,77
7276,False,Santiago del Estero,1888,1283,78
7277,False,Santiago del Estero,1638,1226,79
7278,False,Santiago del Estero,1496,1015,80
7279,False,Santiago del Estero,1424,916,81
7280,False,Santiago del Estero,1460,900,82
7281,False,Santiago del Estero,1107,643,83
7282,False,Santiago del Estero,1032,621,84
7283,False,Santiago del Estero,951,474,85
7284,False,Santiago del Estero,850,443,86
7285,False,Santiago del Estero,692,399,87
7286,False,Santiago del Estero,592,289,88
7287,False,Santiago del Estero,614,295,89
7288,False,Santiago del Estero,425,219,90
7289,False,Santiago del Estero,424,186,91
7290,False,Santiago del Estero,351,172,92
7291,False,Santiago del Estero,258,119,93
7292,False,Santiago del Estero,209,75,94
7293,False,Santiago del Estero,182,52,95
7294,False,Santiago del Estero,95,41,96
7295,False,Santiago del Estero,74,41,97
7296,False,Santiago del Estero,68,23,98
7297,False,Santiago del Estero,46,18,99
7298,False,Santiago del Estero,17,8,100
7299,False,Santiago del Estero,28,4,101
7300,False,Santiago del Estero,20,10,102
7301,False,Santiago del Estero,13,12,103
7302,False,Santiago del Estero,4,1,104
7303,False,Santiago del Estero,3,3,105
7304,False,Santiago del Estero,2,2,106
7305,False,Santiago del Estero,2,-,107
7306,False,Santiago del Estero,1,1,108
7307,False,Santiago del Estero,1,2,109
7308,False,Santiago del Estero,1,2,110
7309,True,Tucumán,4741,4679,0
7310,True,Tucumán,4896,5019,1
7311,True,Tucumán,5674,5687,2
7312,True,Tucumán,6461,6444,3
7313,True,Tucumán,6565,7046,4
7314,True,Tucumán,7084,7565,5
7315,True,Tucumán,7235,7536,6
7316,True,Tucumán,8150,8278,7
7317,True,Tucumán,7862,8048,8
7318,True,Tucumán,8138,8153,9
7319,True,Tucumán,7917,8229,10
7320,True,Tucumán,8397,8640,11
7321,True,Tucumán,8293,8331,12
7322,True,Tucumán,8147,8416,13
7323,True,Tucumán,8097,8267,14
7324,True,Tucumán,7994,8161,15
7325,True,Tucumán,8050,8110,16
7326,True,Tucumán,8316,8662,17
7327,True,Tucumán,8173,8191,18
7328,True,Tucumán,8668,8579,19
7329,True,Tucumán,8153,7753,20
7330,True,Tucumán,7321,6997,21
7331,True,Tucumán,7140,6761,22
7332,True,Tucumán,6705,6541,23
7333,True,Tucumán,6600,6505,24
7334,True,Tucumán,7075,6675,25
7335,True,Tucumán,6779,6640,26
7336,True,Tucumán,7193,6781,27
7337,True,Tucumán,7079,6484,28
7338,True,Tucumán,7457,6894,29
