id_provincia,rango,sexo,año,tiene_cobertura,cantidad
82,15 a 34,varon,2010,True,320632
82,35 a 54,mujer,2010,False,478789
82,35 a 54,mujer,2010,True,267527
82,35 a 54,varon,2010,False,464958
82,35 a 54,varon,2010,True,249096
82,55 a 74,mujer,2010,False,292602
82,55 a 74,mujer,2010,True,237158
82,55 a 74,varon,2010,False,269332
82,55 a 74,varon,2010,True,184138
82,75 y mas,mujer,2010,False,110373
82,75 y mas,mujer,2010,True,106733
82,75 y mas,varon,2010,False,58119
82,75 y mas,varon,2010,True,55661
22,0 a 14,mujer,2010,False,224198
22,0 a 14,mujer,2010,True,49126
22,0 a 14,varon,2010,False,230621
22,0 a 14,varon,2010,True,49181
22,15 a 34,mujer,2010,False,241008
22,15 a 34,mujer,2010,True,51470
22,15 a 34,varon,2010,False,239137
22,15 a 34,varon,2010,True,48769
22,35 a 54,mujer,2010,False,130665
22,35 a 54,mujer,2010,True,46973
22,35 a 54,varon,2010,False,135456
22,35 a 54,varon,2010,True,39654
22,55 a 74,mujer,2010,False,63261
22,55 a 74,mujer,2010,True,42739
22,55 a 74,varon,2010,False,68081
22,55 a 74,varon,2010,True,32601
22,75 y mas,mujer,2010,False,17563
22,75 y mas,mujer,2010,True,15429
22,75 y mas,varon,2010,False,11641
22,75 y mas,varon,2010,True,9735
94,0 a 14,mujer,2010,False,20771
94,0 a 14,mujer,2010,True,14065
94,0 a 14,varon,2010,False,20528
94,0 a 14,varon,2010,True,14250
94,15 a 34,mujer,2010,False,27618
94,15 a 34,mujer,2010,True,16210
94,15 a 34,varon,2010,False,29302
94,15 a 34,varon,2010,True,16834
94,35 a 54,mujer,2010,False,18731
94,35 a 54,mujer,2010,True,13073
94,35 a 54,varon,2010,False,20905
94,35 a 54,varon,2010,True,13937
94,55 a 74,mujer,2010,False,5854
94,55 a 74,mujer,2010,True,4568
94,55 a 74,varon,2010,False,7570
94,55 a 74,varon,2010,True,5164
94,75 y mas,mujer,2010,False,1090
94,75 y mas,mujer,2010,True,1020
94,75 y mas,varon,2010,False,589
94,75 y mas,varon,2010,True,561
90,0 a 14,mujer,2010,False,287294
90,0 a 14,mujer,2010,True,114882
90,0 a 14,varon,2010,False,295991
90,0 a 14,varon,2010,True,117567
90,15 a 34,mujer,2010,False,356369
90,15 a 34,mujer,2010,True,145597
90,15 a 34,varon,2010,False,354404
90,15 a 34,varon,2010,True,136304
90,35 a 54,mujer,2010,False,209717
90,35 a 54,mujer,2010,True,110443
90,35 a 54,varon,2010,False,202541
90,35 a 54,varon,2010,True,96243
90,55 a 74,mujer,2010,False,111759
90,55 a 74,mujer,2010,True,84825
90,55 a 74,varon,2010,False,107960
90,55 a 74,varon,2010,True,67702
90,75 y mas,mujer,2010,False,31747
90,75 y mas,mujer,2010,True,29161
90,75 y mas,varon,2010,False,19377
90,75 y mas,varon,2010,True,17385
6,0 a 14,mujer,2022,False,813708
6,0 a 14,mujer,2022,True,1071339
6,0 a 14,varon,2022,False,831420
6,0 a 14,varon,2022,True,1112203
6,15 a 34,mujer,2022,False,1229295
6,15 a 34,mujer,2022,True,1426872
6,15 a 34,varon,2022,False,1188914
6,15 a 34,varon,2022,True,1405510
6,35 a 54,mujer,2022,False,762799
6,35 a 54,mujer,2022,True,1620065
6,35 a 54,varon,2022,False,770304
6,35 a 54,varon,2022,True,1448701
6,55 a 74,mujer,2022,False,212856
6,55 a 74,mujer,2022,True,1321923
6,55 a 74,varon,2022,False,277938
6,55 a 74,varon,2022,True,1027454
6,75 y mas,mujer,2022,False,13674
6,75 y mas,mujer,2022,True,542956
6,75 y mas,varon,2022,False,10485
6,75 y mas,varon,2022,True,320490
